GlobalID,Unwanted,ProductTitleNL,ProductDescriptionNL,BrickName,ChunkName,BrandName,LabelName,Colour,Ingredients,Material,MaterialDescription,NumberOfPieces,NumberOfProductsInPackage,PackageHeight,PackageHeightUnit,PackageLength,PackageLengthUnit,PackageWeight,PackageWeightUnit,PackageWidth,PackageWidthUnit,ProductHeight,ProductHeightUnit,ProductLength,ProductLengthUnit,ProductWeight,ProductWeightUnit,ProductWidth,ProductWidthUnit,image_url
9200000092831246,Y,trainingshalsband OHS 310 voor 2 honden – 300m,"trainingshalsband  OHS 310<p>   De waterdichte trainingsband heeft 16 niveaus van instelbare schok stimulatie en 8 instelbare niveaus voor vibratie een aparte stimulatieknop. U kunt via de afstandsbediening dus zelf kiezen of u uw hond corrigeert door middel van stroom, trillingen of geluid en wat de intensiteit is van de signalen. De <strong>afstandsbediening</strong> heeft een blacklight lcd-scherm. Zowel de zender als de ontvanger zijn voorzien oplaadbaar. De oplader wordt meegeleverd. Er is keuze uit verschillende frequenties om conflicten met andere halsbanden te voorkomen. Dit type trainingshalsband heeft een bereik van 300 meter. Liever een grote bereik? Kies dan voor onze trainingshalsband met een bereik van 800 meter.<br /><br /><br /><strong>Belangrijkste kenmerk</strong><br /><br />Geschikt voor zowel 1 hond als 2 honden<br /><br /><strong>Kenmerken</strong><br /><br />- Halsbandfunkties: trillen, geluid en statische correctie<br />- Maximale bereik is 300 meter<br />- Instelbaar op 16 niveaus statische correctie en 8 niveaus vibratie<br />- Zwemwatervast volgens IPX-7 norm<br />- Geschikt vanaf 6 kilo <br />- De ontvanger is lichtgewicht en <strong>6,5 bij 3,5 bij 3 cm</strong>. <br />- De trainingshalsband is oplaadbaar<br />- Systeem geschikt voor zowel 1 hond en 2 honden<br /><br /><strong>Dit product wordt compleet geleverd inclusief:</strong>   </p><ul><li>2 Halsbanden/ontvangers voor een nekomvang van 25 tot 65 cm</li><li>Oplaadsnoer + stekker</li><li>testertje</li><li>Nederlandse handleiding</li><li>12 Maanden garantie</li></ul><strong>Deze trainingshalsband is Zwemwatervast volgens IPX-7 norm. Geef uw hond nooit een statische correctie in het water</strong>",Training/Controle Hulpmiddelen/Toebehoren voor Huisdieren (Niet-elektrisch),Opvoedingshalsband,onlinehondenspeciaalzaak,,,,,,,,,,,,0.0,unece.unit.GRM,,,,,,,,,,,https://media.s-bol.com/gp2wpqRz93Qr/163x210.jpg
9200000116416985,N,Mr. Smoke 1/Handrooksignaal 2x Roze en 2x Azuurblauw (totaal 4 stuks) - Rook - Smoke - Smokesignal - Rooksignaal - Noodsignaal - Nood Signaal - Fakkel - Fakkel Rook - Rookfakkel - Gender reveal - Baby Shower,"Handrooksignaal 2x Roze en 2x Azuurblauw<br /><br />Met deze fakkel zorg je ervoor dat je altijd zichtbaar bent, in welke situatie dan ook! Je kunt deze rooksignalen zowel in je hand houden als op de grond zetten. De fakkel geeft zo'n 60 seconden lang gekleurde rook af. Dit zorgt ervoor dat je zichtbaar en eenvoudig te vinden bent in vrijwel elke situatie!<br /><br />Alle noodsignalen die wij verkopen hebben een CE-keurmerk en zijn gecertificeerd volgens de Europese normen. Deze fakkel is geproduceerd in Italië.<br /><br />Eigenschappen:<br /><br />Kleur: Geel<br />Rookproductie: 700 m2<br />-Voor korte afstanden<br />-Eenvoudig en veilig aan te steken met strijkmechanisme <br />-Compact formaat<br />-Brandtijd van 60 seconden met een heldere, gekleurde rook<br />-CE keurmerk en voldoet aan alle Europese normen.<br /><br />Let op: al onze noodsignalen mogen alleen gebruikt worden in daadwerkelijke noodsituaties.",Buitenlampen/Toortsen/Lantaarns – Niet-elektrisch,Fakkel,BariumBuizen.nl,,Roze,,,,,,,,,,500.0,unece.unit.GRM,,,,,,,,,,,https://media.s-bol.com/xkvOXEvEWxN9/168x186.jpg
9200000123357923,Y,19mm Waterglas Pijpglaswerk Glaswerk Stro,"<strong>specificaties:</strong>Materiaal: GlasKleur: Helder + GroenType: afneembaarHoogte: Ca. 460mm / 18.11""<br /><br /><strong>Kenmerken:</strong>- Drie verschillende niveaus filterlaag voor het zuiveren van schadelijke gassen, nutteloze afvalresten effectief;- Herbruikbaar, gebruiksgemak & schoon, en dik glas, het gebruik van geweldige resultaten;- Unieke uitstraling, kan ook een goede ervaring opleveren;- Perfect voor elke gelegenheid & je leuke levensstijl of collectie.<br /><br /><strong>Pakket inbegrepen:</strong>1 stuks x glazen waterpijp<br />",Mokken/Kopjes (Niet Wegwerp),Koffie- en theeglas,Merkloos / Sans marque,,wit,,Aluminium,,,,,,,,,,,,1.0,unece.unit.MMT,1.0,unece.unit.MMT,,,1.0,unece.unit.MMT,https://media.s-bol.com/lY3Ko5q88j7r/48x210.jpg
9200000081341993,N,APL TACTICAL LIGHT NE 01003 NIGHT EVOLUTION,APL TACTICAL LIGHT NE 01003 NIGHT EVOLUTION,Buiten/Tuin Speelgoed,Schietspeelgoedaccessoires,101 inc,,Zwart,,,,,,,,,,,,,,,,,,,,,,
9200000059331890,N,Spyderco Golden Stone Fine,"De Spyderco Golden Stone 308F heeft een opvallende vorm die veel weg heeft van een ‘duck foot’ ofwel een eendenvoet. Deze vormgeving maakt de steen zo uniek en praktisch.<br /><br />Wanneer je de steen verticaal, met de ronding naar boven, op een vlak oppervlak zet heb je met de schuine kant een hoek van 20 graden om messen te slijpen. Wanneer je de slijpsteen op zijn kant legt heb je een hoek van 12,5 graden om scharen mee te slijpen.<br /><br />Daarnaast is het ook in te zetten als slijpsteen. De voor- en achterkant van de slijpsteen hebben een groot oppervlak. Van messen tot beitels, schaven en ander gereedschap: met deze steen kun je vele snedes vlijmscherp slijpen. De steen is gemaakt van aluminium-oxide (synthetische saffier). Op de schaal van Mohs heeft deze steen een hardheid van 9,2. Ter vergelijking: diamant heeft een hardheid van 10.<br /><br />Voor het slijpen is geen water of olie benodigd. Deze slijpsteen kunnen veilig gereinigd worden in vaatwasser of autoclaaf, maar ook met de hand gaat het prima met een beetje vloeibaar schuurmiddel en een schuursponsje.<br /><br />Qua korrelgrootte zit de Spyderco Golden Stone 308F op 15 tot 25 micron.<br /><br />De steen wordt geleverd met lederen opbergetui.",Hobbymessen (Niet-elektrisch),Zakmes,Spyderco,,wit,,,,,,,,,,,,,,,,,,215.0,unece.unit.GRM,,,https://media.s-bol.com/BBoJz2p5gpqQ/168x113.jpg
9300000008436545,Y,Giga Cone | Lange Vloei | Wiet Cone XXL,"Cones, de wereldberoemde kant en klare hulzen. Geen gedoe! Niet draaien, maar gewoon vullen en lekker roken. Deze giga Cone is een hilarisch party item en je hoeft niet bang te zijn dat hij snel op gaat, alvast veel sterkte (en plezier)!<br /><br />
<ul>
<li>Lengte: 280 mm</li>
<li>Filter: 88 mm</li>
<li>Aantal: 1 stuk</li>
</ul>
<br />",Rookaccessoires,Accessoire voor sigaretten,Cones,,Wit,,Papier,,,,280.0,unece.unit.MMT,280.0,unece.unit.MMT,3.0,unece.unit.GRM,30.0,unece.unit.MMT,,,28.0,unece.unit.CMT,1.0,unece.unit.GRM,2.5,unece.unit.CMT,https://media.s-bol.com/x6EAVLwpV2oP/21x210.jpg
9200000057333005,Y,E-liquid Bano Blend 9mg (e-sigaret),"E-liquid van het Italiaanse topmerk Flavour Art. Betreft de smaak Bano Blend, wat qua smaak vergelijkbaar is aan banaan. De inhoud van de liquid is 10 ml, wat ongeveer gelijk staat aan 5 pakjes sigaretten. De nicotineinhoud is 9mg. <br /><br />E-liquid is een vulvloeistof die bedoeld is voor de elektrische sigaret. Door de batterij van de elektrische sigaret in te schakelen, zal de verdamper worden verhit. Deze verdamper bevindt zich in de clearomizer (vultankje), welke gevuld kan worden met E-liquid. Door de verhitting zal de E-liquid worden omgezet in damp. Deze damp kan vervolgens worden geïnhaleerd.",Opladers,Batterijoplader,Flavour Art,,blauw,,,,,,10.0,unece.unit.MMT,10.0,unece.unit.MMT,10.0,unece.unit.GRM,10.0,unece.unit.MMT,10.0,unece.unit.CMT,10.0,unece.unit.CMT,,,10.0,unece.unit.CMT,https://media.s-bol.com/7lA1rYyLKVA/168x203.jpg
9200000058086065,Y,2-pack ZenSations e-liquid USA Mix 18 mg,2 flesjes met de ZenSationele e-liquids van het welbekende merk ZenSations! De ZenSations e-liquids hebben een inhoud van 10 ml en worden geleverd met 8 filters voor de ZenSations e-sigaret. De liquids hebben een PG/VG verhouding van 80% PG en 20% VG. Verkrijgbaar in verschillende smaken en met verschillende nicotinegehaltes.,Opladers,Batterijoplader,ZenSations,,,,,,,,,,,,,,,,,,,,,,,,https://media.s-bol.com/Y2rr5jnqLX0/163x210.jpg
9200000051929279,Y,Dogtra onzichtbare omheining e-F 3000 Gold,"Het hondenhekwerk EF-3000 GOLD Dogtra systeem laat uw hond de vrijheid die hij verdient in een bepaald gebied, zonder behoefte aan fysieke hek. <br /><br />Let op: Vanaf 1 juli 2020 is het gebruik van stroomhalsbanden bij honden verboden! Het kopen van dit product is voor uw eigen risico.",Training/Controle Hulpmiddelen/Toebehoren voor Huisdieren (Niet-elektrisch),Opvoedingshalsband,Dogtra,,Zwart,,,,,,,,,,,,,,,,,,3000.0,unece.unit.GRM,,,https://media.s-bol.com/BK74lXKLm1Y/168x126.jpg
9300000006244589,Y,Joint roller 110 mm  - Sigaretten roller - Strakke joint roller - Roller machine - Cone roller - Zwart - incl handleiding,"<p> Met deze Cone roller is het draaien van Sigarretten of Joints makkelijker dan ooit. Met de Cone roller draai je binnen enkele seconden het perfecte resultaat wat niet haalbaar is met het handmatige resultaat. </p>
<p> De cone roller is 110mm lang waardoor hij geschikt is voor zowel lange als korte vloeitjes. </p>
<p> Met de joint roller bereik je een resultaat dat met de originele manier van rollen niet bereikt kan worden. De roller zorgt keer op keer voor een perfect resultaat. Het rollen van een joint of sigaret was nog nooit zo makkelijk en snel.  </p>
<p> Je ontvangt een zwarte cone roller inclusief een handleiding. Je bestelling wordt goed beschermd verpakt en anoniem verzonden. </p>
<p>   </p>",Rookaccessoires,Accessoire voor sigaretten,SAMA™,,Zwart,,Kunststof,,,,3.0,unece.unit.MMT,25.0,unece.unit.MMT,60.0,unece.unit.GRM,15.0,unece.unit.CMT,,,11.0,unece.unit.CMT,60.0,unece.unit.KGM,3.0,unece.unit.CMT,https://media.s-bol.com/qQ2ryGMM0LDp/168x81.jpg
9200000096553246,N,Nerf Modulus Gear Opslagruimte,Nerf Modulus lichtstraal<br /><br />Breid jouw Modulus blaster uit met deze opslagruimte voor je darts. Geeft ruimte voor 24 elite darts en 6 mega darts.<br /><br />Specificaties:<br />Kleur: wit/oranje<br />Geslacht: jongens<br />Materiaal: kunststof,Buiten/Tuin Speelgoed,Speelgoedpistool,NERF,,Oranje,,Kunststof,,,,55.0,unece.unit.MMT,236.0,unece.unit.MMT,207.0,unece.unit.GRM,180.0,unece.unit.MMT,,,,,,,,,https://media.s-bol.com/xODzO870z0l/168x133.jpg
9300000000857720,N,Explosive Ordnance Disposal EOD bruine geborduurde militaire patch met velcro,"<p>  </p><ul><li>[AIRSOFT / COSPLAY] Vervolledig je kostuum met deze Explosive Ordnance Disposal EOD bruine geborduurde militaire patch met velcro.</li><li>[LEVENSLANGE GARANTIE] Deze patch is gemaakt van stof van hoogwaardige kwaliteit waardoor die niet stuk zal gaan door regen of stof. De patch mag gewassen worden</li><li>[PAST PERFECT] Deze patch is niet te groot of te klein. Met zijn afmeting van 50-70mm + 85-45mm past die perfect op alle militaire vesten, rugzakken, petten. Zie er uit als een echt teamlid van de Navy Seals, SWAT, SAS ...</li><li>[EENVOUDIG & SNEL] Met velcro voorzien aan de achterkant, kan aan elk haak-en-lus oppervlak worden bevestigd: kogelvrije vesten, tactische vest, BDU, shirt, tassen, petten, ...</li><li>[GARANTIE & SERVICE] Al onze artikelen worden geleverd met een 100% tevrodeenheidsgarantie. Daarnaast streven wij ernaar om te reageren op elk verzoek binnen 24 uur.</li></ul>",Buiten/Tuin Speelgoed,Schietspeelgoedaccessoires,Cobra Tactical Solutions,,,,100% polyester,,,,,,,,,,,,,,,,,,,,https://media.s-bol.com/qYwvGAg54Vx7/168x198.jpg
9200000120397803,N,Diervriendelijke Anti Blafband + E Book & Hondenfluitje - Oplaadbaar - Waterdicht - Geen schok – Geluid / Vibratie - Grote / Middel / Kleine Hond,"<b>Hou jij ook zoveel van je hond alleen zit hij/zij telkens te blaffen? Wij hebben de oplossing voor u. De diervriendelijke anti blafband zorgt ervoor dat je hond stopt met blaffen en je irritatie eindelijk weg is.</b><br /><br /><b>100% kwaliteit- en tevredenheidsgarantie!</b><br />Bij problemen of opmerkingen met het product? Neem gerust even contact op via bol.com zodat wij je verder kunnen helpen. Wij gebruiken feedback om onze producten te verbeteren.<br /><br /><b>De oplossing</b><br />Andere dieren, passerende mensen, geluid - er zijn veel redenen waarom een hond kan blaffen. Dit zorgt natuurlijk voor irritatie. Doormiddel van deze anti blafband zal je het blaffen van je hond afleren. Ook zal je geen last meer hebben van de regen of je batterijen die telkens leeg gaan, de blafband is namelijk oplaadbaar & waterdicht.<br /><br /><b>Is dit diervriendelijk?</b><br />De blafband is 100% diervriendelijk, veel andere producenten gebruiken schoktechnieken, maar dit is erg vervelend voor een hond. Deze blafband werkt daarom ook niet doormiddel van een schok, maar doormiddel van trillingen en geluid, je hond zal dus nooit pijn ervaren!<br />En ga je in de late avonduren met je hond lopen? Geen probleem, de blafband heeft een reflecterende halsband.<br /><br /><b>Hoe wordt de blafband gebruikt?</b><br />De blafband is heel simpel te gebruiken, doormiddel van deze stappen ben je binnen no-time klaar de band te gebruiken.<br />1. Verstel de band op maat, dit is makkelijk te doen en hij past op zowel grote als kleine honden.<br />2. Zet de band aan ( dit kun je zien aan het brandende lichtje )<br />3. Ga met je hond op pad!<br /><br /><b>Hoe werkt het?</b><br />De blafband heeft 7 standen en werkt op trillingen en geluid. Zodra je hond blaft merkt de blafband dit, vervolgens zal deze een trilling en geluid geven. Je hond voelt dit en zal stoppen met blaffen. Natuurlijk kan het zijn dat je hond niet bij de eerste keer al gelijk stopt, wanneer de hond door blijft blaffen zal de trilling steeds een standje hoger gaan, uiteindelijk stopt elke hond met blaffen! Wanneer de hond gestopt is met blaffen zal de band zich na 30 seconden resetten en weer beginnen bij de 1e stand wanneer de hond weer blaft. <br />De blafband is door proffesionals getest en is voorzien van een CE keurmerk.<br /><br /><b>Oplaadbaar & Waterdicht</b><br />Erg fijn dat de blafband oplaadbaar is, zo zit je nooit met het probleem dat je batterijen leeg zijn. Met de bijgeleverde kabel is je band binnen 60 minuten volledig opgeladen. Ook in de regen lopen is geen probleem, de blafband is volledig waterdicht.<br /><br /><br /><b>Voordelen</b><br />- Makkelijk te gebruiken<br />- Oplaadbaar & waterdicht<br />- Pijnloos<br />- Reflecterende halsband<br />- 100% diervriendelijk<br />- Geen schok<br />- Hoge kwaliteit behuizing<br />- Verstelbaar<br />- Geschikt voor alle honden<br /><br /><b>Gratis E-Book</b><br />Bij aankoop van een blafband krijgt u een gratis e-book (ten waarde van €29,95) over het maken van de juiste keuzes voor je hond.<br />Deze is geschikt voor jou als je:<br />- Niks meer van je hond begrijpt<br />- Je afvraagt waarom jouw hond niet doet wat jij van hem verwacht<br />- Lekker bezig wilt zijn met je hond <br />- Je afvraagt hoe andere mensen het wel voor elkaar krijgen dat hun hond wel keurig luistert<br />- Je hond beter wilt gaan begrepen<br />- Wilt weten waar je op moet letten als je een puppy aanschaft<br />- Een oplossing wilt voor ongewenst gedrag van je hond<br />- Gewoon nóg meer wilt leren over hondengedrag<br /><br /><b>Hondenfluitje</b><br />Om je hond echt optimaal te laten luisteren krijg je er ook nog een gratis hondenfluitje bij!<br /><br /><b>Druk op winkelwagen en ontvang je product morgen nog in huis!</b>",Training/Controle Hulpmiddelen/Toebehoren voor Huisdieren (Niet-elektrisch),Opvoedingshalsband,FirmEdge,,Goud,,Kunststof,,,,49.0,unece.unit.MMT,89.0,unece.unit.MMT,129.0,unece.unit.GRM,73.0,unece.unit.MMT,5.0,unece.unit.CMT,20.0,unece.unit.CMT,100.0,unece.unit.GRM,8.0,unece.unit.CMT,https://media.s-bol.com/xk6lROJO5owr/168x123.jpg
9300000002832727,N,Merkloos - Anti-teer filter - TEST ER EEN!! - filter - gezonder leven - sigarettenfilter - wees bewust van uw gezondheid! - onze filter maakt roken gezonder dan voorheen-korting meerdere stuks-1stuk=50sigaretten-accesoire voor sigaretten-1stuk=10fil,"<p> <strong>*1 FILTER kan tot 5X gebruikt worden. Dat is dus 1 stuk = 50x sigaretten.<br /></strong><strong><br />Wat voor effect geeft deze filter?</strong> </p>
De anti-teer filter is een filter die <strong>de teer</strong> en dergelijke schadelijke stoffen van een sigaret <strong>tegenhoudt</strong> in de filter zodat ze niet in jouw longen terechtkomen.<br />
<p> U krijgt nog steeds hetzelfde gevoel van een sigaret, maar dan veel gezonder voor uw longen. </p>
<p> <strong>Betrouwbaar?</strong> </p>
<p> Ja zeker! </p>
<p> Onze leverancier is <strong>gespecialiseerd</strong> in sigaret producten en filters met meer dan <strong>7 jaar ervaring</strong> in het vakmanschap. </p>
<p> <strong>Kwaliteit?</strong> </p>
<p> De anti-teer filter is van <strong>hoog kwaliteit</strong> plastic. </p>
<p> Dus de filter zal zeker niet stuk gaan van een hoogte zoals normaal plastic. </p>
<p> Het doosje/verpakking van het product is ook van <strong>hoog kwaliteit</strong> gemaakt van plastic.<br />Het product is heel klein en heel makkelijk om mee te nemen.<br /><br /> </p>
<p> <strong>Waarom wij?</strong> </p>
<p> Waarom dat u voor ons zou kiezen is een goede vraag. </p>
<p> Nou wij bieden<strong> </strong><strong>de laagste prijs</strong> voor <strong>de </strong><strong>hoogste kwaliteit!</strong> </p>
<p> U zult het wel ondervinden als u het product heeft getest . </p>
<p> Nog een extra: de filter verhoogt de kans om voor goed te <strong>stoppen</strong> met roken. </p>
<p> U zal wel zeker in het begin moeten wennen aan de filters, maar dat zal <strong>geen probleem</strong> zijn. </p>
<p> Eenmaal dat u bent begonnen met de filters zal u uzelf lichamelijk maar ook geestelijk fitter voelen. </p>
<p> <strong>Het is nooit te laat!</strong> </p>
<p> <strong>Hoe de filter gebruiken?</strong> </p>
<p> Het is heel eenvoudig. </p>
<p> De sigaret is heel makkelijk in de filter te drukken en blijft stevig vast. </p>
<p> In één doosje/verpakking(1 stuk) zitten <strong>10 filters </strong>in die u meermaals kan gebruiken en is voldoende voor 50 sigaretten. </p>
<p> U kan 1 filter wel <strong>MINSTENS</strong> <strong>5x</strong> gebruiken. </p>",Rookaccessoires,Accessoire voor sigaretten,Merkloos / Sans marque,,helder,,Bio plastic,,,,1.0,unece.unit.CMT,6.5,unece.unit.CMT,0.02,unece.unit.KGM,5.0,unece.unit.CMT,,,6.5,unece.unit.CMT,20.0,unece.unit.GRM,5.0,unece.unit.CMT,https://media.s-bol.com/YWnNPZnAO7x9/168x112.jpg
9200000077078606,Y,16140002 Tiefziehholster Rechts SCHWARZ,,Buiten/Tuin Speelgoed,Schietspeelgoedaccessoires,,,,,,,,,,,,,,,,,,,,,,,,,
9200000114328654,Y,Petsafe spraytrainer met afstandsbediening,"Corrigeer je hond van een afstand met de Spray Trainer
<p> Trekt je hond aan de lijn of loopt hij plotseling achter een haas aan? Dit zijn momenten waarop een hond zijn goede opvoeding vergeet. De Remote Spray Trainer van Petsafe helpt dan je hond te corrigeren binnen een <b>bereik van 300 meter</b>. </p>
<p> <b>Let op:</b> je hond moet minimaal zes maanden oud zijn en zwaarder dan 3,6 kg voordat de trainingshalsband gebruikt mag worden. </p>
Kenmerken van de Remote Spray Trainer
<p> Door de drie verschillende correctiemethodes kan je de aandacht van je hond altijd weer op jou vestigen. De situatie wordt weer naar de hand gezet en de hond reageert weer zoals je van hem gewend bent. Of je nou gebruikt maakt van het toonsignaal, de trilling of het spraysignaal - deze trainingsband is effectief en ondersteunt bij de opvoeding van uw hond. </p> 
<p> De eerste methode is een <b>lichte spray</b> om je hond te waarschuwen, met een citronella geur of geurloos. De tweede methode is een <b>geluidstoon</b> waar je hond op reageert. De derde methode is <b>vibratie</b>, hiermee trilt de halsband. Je kan de methodes combineren om ongewenst gedrag af te leren of te corrigeren. </p>
<p> De halsband kan <b>binnens- en buitenshuis</b> gebruikt worden en is <b>waterdicht</b>. Door middel van een <b>USB-oplader</b> kan je de halsband opladen, eenmaal volledig opgeladen gaat de batterij zo’n 40 tot 50 uur mee. Bij de halsband zit een <b>afstandsbediening</b>, <b>citronella geurvulling</b> en <b>geurloze geurvulling</b> (met elke vulling kan zo’n 35 keer gesprayd worden). </p>
<p> <b>De Remote Spray Trainer heeft een bereik van 300 meter en is geschikt voor een nekomvang tot 68,6 cm.</b> </p>",Training/Controle Hulpmiddelen/Toebehoren voor Huisdieren (Niet-elektrisch),Opvoedingshalsband,PetSafe,,Multi,,,,,,70.0,unece.unit.MMT,210.0,unece.unit.MMT,479.0,unece.unit.GRM,150.0,unece.unit.MMT,,,,,479.0,unece.unit.GRM,0.0,unece.unit.CMT,https://media.s-bol.com/JZmNNYrQklGg/168x132.jpg
9200000077232244,N,Zweedse fakkel 20 cm.,"Zweedse fakkel hout 20 cm hoog met citronella-geur  De Zweedse fakkel is een in een boomstammetje uitgevoerde fakkel Doordat deze trendy fakkel helemaal rechtop opbrandt zorgt hij voor een mooi vlammenspel Geeft naast heerlijke warmte ook nog ca. 40 minuten citronella-geur af, dus minder last van muggen! De brandtijd bedraagt 90 tot 120 minuten De dennenhouten fakkel is 20 cm hoog en heeft een diameter van ongeveer 15 cm. De fakkel is voorzien van een handige aansteeklont",Buitenlampen/Toortsen/Lantaarns – Niet-elektrisch,Fakkel,Merkloos / Sans marque,,bont,,,,,,150.0,unece.unit.MMT,205.0,unece.unit.MMT,1833.0,unece.unit.GRM,151.0,unece.unit.MMT,,,,,,,,,https://media.s-bol.com/oZ6m1kmYx8Ok/134x210.jpg
9200000083087364,Y,101inc Bore cleaner 400ml,"De loopreiniger bevat diverse hoge kwaliteit reinigende ingrediënten en mengsels, speciaal ontwikkeld om lopen te reinigen.  Het verwijderd typische vervuiling zoals metaalafzetting, lood en olie, koper en zinc en kruitafzettingen.  Inhoud: 400 ml.",Buiten/Tuin Speelgoed,Schietspeelgoedaccessoires,101inc,,Red,,PVC,,,,,,,,,,,,,,,,,,,,https://media.s-bol.com/gLmYXPLApqLl/168x206.jpg
9200000079004508,N,Asbak / asbak voor buiten / asbak met deksel  groen H 10 cm Ø 15 cm,"Handige asbak bestaat uit 2 delen, geen last meer van onaangenaam geur .Geschikt voor buiten gebruik.<br />Formaat H 10 cm Ø 15 cm. <br /><br />De asbak is 2 x gebakken op meer dan 1000 graden en de beschilderingen zijn met de hand aangebracht.<br />Let op de hoge kwaliteit van de beschildering<br />Gedoopt in een bad om een emaillelaag aan te brengen daardoor kras en stootvast.<br /><br /><br />Dit unieke aardewerk wordt speciaal voor ons gemaakt door een familie die al decennialang dit aardewerk vervaardigt.<br /><br />cadeaubazaar.nl stelt hoge eisen aan haar producten, het product is door ons gecontroleerd en geïmporteerd.<br />Leuke flyer bijgevoegd, hoe dit unieke aardewerk wordt gemaakt<br /><br />Kan in de vaatwasser, maar we raden het af, na verloop van de tijd worden de kleuren vaal.<br />Herkomst Marokko",Rookaccessoires,Accessoire voor sigaretten,cadeaubazaar.nl,,groen,,Aardewerk,,,,157.0,unece.unit.MMT,215.0,unece.unit.MMT,810.0,unece.unit.GRM,169.0,unece.unit.MMT,,,15.0,unece.unit.CMT,300.0,unece.unit.GRM,15.0,unece.unit.CMT,https://media.s-bol.com/gpGwAow09rqk/168x144.jpg
